thematic,mkey,osmtype,osm_id,lat,lon,place,abandoned:place,name,other_tags
Localities,place=village,n,1161085456,-5.04489,17.61164,village,,Kilombo Mambuki,"""name""=>""Kilombo Mambuki"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Mikunzi Nsay"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Kinzenga"""
Localities,place=hamlet,n,6775134158,-5.9321638,28.9789134,hamlet,,,"""place""=>""hamlet"""
Localities,place=hamlet,n,1369331483,-3.6032972,27.0566443,hamlet,,Imonga,"""name""=>""Imonga"", ""place""=>""hamlet"", ""source""=>""Bing, www.rgc.cd"""
Localities,place=hamlet,n,6768319714,-5.9325987,28.9868742,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,1161452249,-4.12481,19.4633,village,,Itere II,"""name""=>""Itere II"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Ferme Eshong"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/11/14"", ""is_in:groupement""=>""Menki"", ""is_in:territoire""=>""Idiofa"", ""is_in:collectivité""=>""Kapia"""
Localities,place=village,n,4940850845,-6.5823024,29.4895191,village,,Kabulo,"""name""=>""Kabulo"", ""place""=>""village"""
Localities,place=village,n,5069351817,-6.8891593,23.3380928,village,,,"""place""=>""village"""
Localities,place=village,n,5071047490,-4.45,22.666667,village,,Bwanga-Ntobo,"""name""=>""Bwanga-Ntobo"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=village,n,1168655879,-5.3009444,13.2282222,village,,Kinlolo 2,"""name""=>""Kinlolo 2"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"", ""is_in:territoire""=>""Seke-Banza"""
Localities,place=village,n,4281958787,-5.5473388,18.938534,village,,Kapa Kasa,"""name""=>""Kapa Kasa"", ""place""=>""village"""
Localities,place=hamlet,n,5721496474,2.3632526,18.7640756,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,4978862755,-6.1121844,20.7357827,village,,,"""place""=>""village"""
Localities,place=village,n,1160972398,-2.0805624,28.5513269,village,,Ebisha,"""name""=>""Ebisha"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Kambale"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/12"", ""is_in:groupement""=>""Kalima"", ""is_in:territoire""=>""Kalehe"", ""is_in:collectivité""=>""Buhavu"""
Localities,place=village,n,5869681510,3.2631481,29.5627391,village,,,"""place""=>""village"""
Localities,place=village,n,1143755508,2.8498475,24.6405221,village,,Lifaki,"""name""=>""Lifaki"", ""place""=>""village"""
Localities,place=hamlet,n,4526565274,4.4835991,20.4804418,hamlet,,,"""place""=>""hamlet"""
Localities,place=hamlet,n,1161449713,-3.94115,19.13386,hamlet,,Bwana Mataku,"""name""=>""Bwana Mataku"", ""place""=>""hamlet"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/09/10"", ""is_in:groupement""=>""Wamba"", ""is_in:territoire""=>""Idiofa"", ""is_in:collectivité""=>""Sedzo"""
Localities,place=village,n,4966369693,-6.616667,21.35,village,,Kakumba,"""name""=>""Kakumba"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=village,n,4885304549,-5.3912816,27.2940057,village,,,"""place""=>""village"""
Localities,place=village,n,1161062852,-4.577,17.66895,village,,Camp Maday,"""name""=>""Camp Maday"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Mumbanda"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Kitoy"""
Localities,place=village,n,1161070044,-4.87893,17.79757,village,,Kibeti,"""name""=>""Kibeti"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Katika"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Masi-Manimba"""
Localities,place=village,n,1074118765,-0.0741666,29.5477776,village,,Ndalihya,"""name""=>""Ndalihya"", ""pcode""=>""99000742"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""is_in:groupement""=>""Masiki Kalonge"", ""is_in:collectivité""=>""Bashu"""
Localities,place=village,n,1157427686,-5.7341639,28.8947278,village,,Pakambili,"""name""=>""Pakambili"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/03"", ""is_in:territoire""=>""Kalemie"""
Localities,place=hamlet,n,3048320724,-1.1664665,21.2868649,hamlet,,Nongonienga,"""name""=>""Nongonienga"", ""place""=>""hamlet"", ""source""=>""SYGIAP project (UCL and UGent)"", ""alt_name""=>""Nongonienga"""
Localities,place=square,n,6611963791,-4.3108733,15.2885351,square,,Rond-Point Mandela,"""name""=>""Rond-Point Mandela"", ""place""=>""square"", ""source""=>""https://www.radiookapi.net/actualite/2013/12/06/nelson-mandela-monument-symbole-de-la-paix-de-la-liberte"""
Localities,place=village,n,4477002345,-7.1999999,28.683333,village,,Kitamba,"""name""=>""Kitamba"", ""place""=>""village"""
Localities,place=hamlet,n,5774221585,2.3849921,22.9680676,hamlet,,Camp Ebobi,"""name""=>""Camp Ebobi"", ""place""=>""hamlet"""
Localities,place=village,n,1157428890,-4.0016707,29.0980335,village,,Mmendu,"""name""=>""Mmendu"", ""place""=>""village"", ""source""=>""GPS;www.rgc.cd"", ""alt_name""=>""Lweba"", ""source:date""=>""2008/11/24"", ""is_in:groupement""=>""Basimuniaka I"", ""is_in:territoire""=>""Fizi"", ""is_in:collectivité""=>""Tanganyika"""
Localities,place=isolated_dwelling,n,4663090761,-5.9212555,23.6093975,isolated_dwelling,,,"""place""=>""isolated_dwelling"", ""source""=>""Bing"""
Localities,place=village,n,4639448313,-5.2956788,27.4422055,village,,,"""place""=>""village"""
Localities,place=village,n,1161083357,-4.8615,17.5822,village,,Kibila II,"""name""=>""Kibila II"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Mayoyo"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Kinzenga"""
Localities,place=village,n,3233815508,-7.2619113,29.050602,village,,Kilolo,"""name""=>""Kilolo"", ""place""=>""village"""
Localities,place=village,n,4394727231,-8.0751746,27.8882424,village,,Kabala,"""name""=>""Kabala"", ""place""=>""village"""
Localities,place=village,n,4392204195,-3.7200558,29.1171035,village,,,"""place""=>""village"", ""name:en""=>""KABUMBE village"""
Localities,place=village,n,1161070062,-4.48671,17.92124,village,,Camp Musenge,"""name""=>""Camp Musenge"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Kingoma Sala"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Kitoy"""
Localities,place=village,n,3995788802,-8.474439,26.2083914,village,,Muyumbwe,"""name""=>""Muyumbwe"", ""place""=>""village"""
Localities,place=village,n,5703614356,2.7218105,19.5426692,village,,,"""place""=>""village"""
Localities,place=village,n,4966369808,-6.133333,21.316667,village,,Tshibangu,"""name""=>""Tshibangu"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=village,n,2042530603,-4.1279207,26.4077298,village,,,"""place""=>""village"""
Localities,place=hamlet,n,6035301108,0.2157635,29.3201179,hamlet,,Lime,"""name""=>""Lime"", ""fixme""=>""Please verify spelling and location"", ""place""=>""hamlet"""
Localities,place=hamlet,n,3690902322,4.5515341,19.9018012,hamlet,,,"""place""=>""hamlet"""
Localities,place=hamlet,n,6707493053,-4.3004701,25.8864766,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,4818689004,2.125964,28.8208073,village,,Robinville,"""name""=>""Robinville"", ""place""=>""village"""
Localities,place=hamlet,n,2705364620,-8.1873562,28.1756874,hamlet,,Lubange,"""name""=>""Lubange"", ""place""=>""hamlet"""
Localities,place=village,n,5638040159,-3.9415973,27.9739663,village,,,"""place""=>""village"""
Localities,place=hamlet,n,4857858596,-5.2467794,26.1696356,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,4477001187,-6.9833331,26.3666671,village,,Kashia,"""name""=>""Kashia"", ""place""=>""village"""
Localities,place=hamlet,n,4663089731,-5.9750155,23.6808367,hamlet,,,"""place""=>""hamlet"", ""source""=>""Bing"""
Localities,place=village,n,2042531362,-4.2858346,26.2480241,village,,,"""place""=>""village"""
Localities,place=village,n,1161079253,-4.6177,17.78292,village,,Miyansi Ngalala,"""name""=>""Miyansi Ngalala"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Mudikwiti"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Kitoy"""
Localities,place=village,n,1157860572,2.2838611,30.8523056,village,,Djupanyondo,"""name""=>""Djupanyondo"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/04/04"", ""is_in:groupement""=>""Akapa"", ""is_in:territoire""=>""Mahagi"", ""is_in:collectivité""=>""Pandoro"""
Localities,place=village,n,1156656110,-4.4185831,26.0754671,village,,Lufumbe,"""name""=>""Lufumbe"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/01"", ""is_in:territoire""=>""Kasongo"", ""is_in:collectivité""=>""Benia-Samba"""
Localities,place=village,n,1168730300,-5.56725,14.5343611,village,,Lombo Diza,"""name""=>""Lombo Diza"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Lombo"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"", ""is_in:territoire""=>""Mbanza-Ngungu"", ""is_in:collectivité""=>""Kwilu-Ngongo"""
Localities,place=village,n,4477003294,-6.5,28.416667,village,,Mayumba,"""name""=>""Mayumba"", ""place""=>""village"""
Localities,place=village,n,6753894540,-4.2287886,25.1866776,village,,Wenga,"""name""=>""Wenga"", ""place""=>""village"", ""source""=>""MSFsurvey"", ""source:date""=>""2018"", ""is_in:health_level6""=>""Tunda"", ""is_in:health_level8""=>""Wenga"""
Localities,place=town,n,6150320494,2.9646448,25.9342688,town,,Zobia,"""name""=>""Zobia"", ""place""=>""town"", ""alt_name""=>""Zobia I"""
Localities,place=hamlet,n,5706544091,2.7294509,19.3346266,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,4632139173,-5.2473794,28.278193,village,,,"""place""=>""village"""
Localities,place=isolated_dwelling,n,4570125486,-5.8745886,23.8356404,isolated_dwelling,,,"""place""=>""isolated_dwelling"", ""source""=>""Bing"""
Localities,place=village,n,1023832817,-2.1575629,29.0184964,village,,Buzibu,"""name""=>""Buzibu"", ""place""=>""village"", ""source""=>""Dana Thompson"", ""is_in:sector""=>""Ntambuka"", ""is_in:country""=>""Democratic Republic of the Congo"", ""is_in:province""=>""Sud Kivu"", ""is_in:territory""=>""Idjwi"""
Localities,place=village,n,3956612405,1.9959981,23.285607,village,,Makpulu,"""name""=>""Makpulu"", ""place""=>""village"""
Localities,place=village,n,4966369924,-7.0459726,20.8630339,village,,Katopa,"""name""=>""Katopa"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=hamlet,n,5881029085,-4.4409647,17.2700357,hamlet,,Ferme Kuka,"""name""=>""Ferme Kuka"", ""place""=>""hamlet"""
Localities,place=village,n,1074175207,0.2935556,29.1286111,village,,Ngubi,"""name""=>""Ngubi"", ""pcode""=>""99002077"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""alt_name""=>""Aire De Sante Masoya"", ""is_in:groupement""=>""Mwenye"", ""is_in:territoire""=>""Lubero"", ""is_in:collectivité""=>""Baswagha"""
Localities,place=village,n,4477002368,-5.5925078,26.5775093,village,,Kombe,"""name""=>""Kombe"", ""place""=>""village"""
Localities,place=village,n,5789726767,1.8502855,26.5493772,village,,,"""place""=>""village"""
Localities,place=village,n,4966369771,-6.4579567,20.9098583,village,,Kangudi,"""name""=>""Kangudi"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=village,n,1074174991,0.02376,29.16571,village,,Vusamba,"""name""=>""Vusamba"", ""pcode""=>""99002699"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""is_in:territoire""=>""Lubero"""
Localities,place=village,n,1156546931,-1.619613,28.2282509,village,,Kabamba,"""name""=>""Kabamba"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/07/27"", ""is_in:groupement""=>""Bakano"", ""is_in:territoire""=>""Walikale"", ""is_in:collectivité""=>""Bakano"""
Localities,place=village,n,1161443955,-4.46589,19.72197,village,,Mo Nkil,"""name""=>""Mo Nkil"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/11/14"", ""is_in:groupement""=>""Mungul"", ""is_in:territoire""=>""Idiofa"", ""is_in:collectivité""=>""Kapia"""
Localities,place=village,n,4677391186,-5.2494577,27.1932162,village,,,"""place""=>""village"""
Localities,place=village,n,1074118898,-0.041106,29.516395,village,,Vurondo,"""name""=>""Vurondo"", ""pcode""=>""99001911"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""is_in:groupement""=>""Masiki Kalonge"", ""is_in:collectivité""=>""Bashu"""
Localities,place=village,n,4858592113,-8.4571737,28.9428361,village,,,"""place""=>""village"""
Localities,place=hamlet,n,5778819975,4.3093629,20.6580543,hamlet,,Simbala,"""name""=>""Simbala"", ""place""=>""hamlet"", ""source""=>""geonames"""
Localities,place=hamlet,n,6703154720,-4.5531798,26.613822,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,3252742013,-5.6285526,17.9979863,village,,,"""place""=>""village"""
Localities,place=hamlet,n,3048320636,-1.7841613,20.7452572,hamlet,,Iliko 1,"""name""=>""Iliko 1"", ""place""=>""hamlet"", ""source""=>""SYGIAP project (UCL and UGent)"", ""alt_name""=>""Iliko"""
Localities,place=village,n,5731463258,3.1655418,19.7252817,village,,Bogbanzu,"""name""=>""Bogbanzu"", ""place""=>""village"""
Localities,place=village,n,1160969780,-2.59363,28.61458,village,,Kaniola,"""name""=>""Kaniola"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Kanyola"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/12/21"", ""is_in:groupement""=>""Kaniola"", ""is_in:territoire""=>""Walungu"", ""is_in:collectivité""=>""Ngweshe"""
Localities,place=suburb,n,5037435799,-4.4756954,28.9995278,suburb,,Lekesha,"""name""=>""Lekesha"", ""place""=>""suburb"", ""source""=>""MSFsurvey"", ""households""=>""245"", ""population""=>""1075"", ""source:date""=>""2017-07"", ""is_in:health_level6""=>""Fizi"", ""is_in:health_level8""=>""Kikonde"""
Localities,place=isolated_dwelling,n,5842918615,4.7226055,19.7755033,isolated_dwelling,,,"""place""=>""isolated_dwelling"""
Localities,place=neighbourhood,n,5908908627,0.6505296,29.4948443,neighbourhood,,Mbau III,"""name""=>""Mbau III"", ""place""=>""neighbourhood"""
Localities,place=village,n,4634914599,-6.0022058,29.0496196,village,,,"""place""=>""village"""
Localities,place=village,n,1160972779,-1.9551111,28.9211389,village,,Rukumbuka,"""name""=>""Rukumbuka"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"", ""is_in:territoire""=>""Kalehe"""
Localities,place=village,n,5201924348,-6.0342103,19.050768,village,,Kabaka,"""name""=>""Kabaka"", ""place""=>""village"""
Localities,place=village,n,1160973917,-3.3076722,28.0970944,village,,"Tukenga1,2,3","""name""=>""Tukenga1,2,3"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Tukenga II"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/20"", ""is_in:groupement""=>""Bakute"", ""is_in:territoire""=>""Mwenga"", ""is_in:collectivité""=>""Wamuzima"""
Localities,place=hamlet,n,6707766509,-4.9947557,27.2452193,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,663345850,-7.3710279,29.795611,village,,Kimpinde,"""name""=>""Kimpinde"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""is_in:groupement""=>""Mukuli"", ""is_in:territoire""=>""Moba"", ""is_in:collectivité""=>""Bena-Tanga"""
Localities,place=hamlet,n,4863481908,-5.232822,28.5525908,hamlet,,,"""place""=>""hamlet"""
Localities,place=hamlet,n,5069351628,-7.0374392,23.3955,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,1080322920,2.3277558,22.4190129,village,,,"""place""=>""village"""
Localities,place=village,n,5689440500,2.3552891,19.2567232,village,,Moniongo,"""name""=>""Moniongo"", ""place""=>""village"""
Localities,place=hamlet,n,3039849022,-0.406951,20.7500339,hamlet,,Boona,"""gns:""=>""-2041143"", ""name""=>""Boona"", ""fixme""=>""On left flank of village, assuming it belongs to next village up (see coord history)"", ""place""=>""hamlet"", ""source""=>""GNS"""
Localities,place=village,n,5637961370,-4.2967486,28.400177,village,,,"""place""=>""village"""
